3486,"Cleveland Hopkins International Airport","Cleveland","United States","CLE","KCLE",41.4117012024,-81.8498001099,791,-5,"A","America/New_York","airport","OurAirports"
3487,"Dover Air Force Base","Dover","United States","DOV","KDOV",39.12950134,-75.46600342,24,-5,"A","America/New_York","airport","OurAirports"
3488,"Cincinnati Northern Kentucky International Airport","Cincinnati","United States","CVG","KCVG",39.0488014221,-84.6678009033,896,-5,"A","America/New_York","airport","OurAirports"
3489,"Tipton Airport","Fort Meade","United States","FME","KFME",39.08539962769999,-76.7593994141,150,-5,"A","America/New_York","airport","OurAirports"
3490,"China Lake Naws (Armitage Field) Airport","China Lake","United States",\N,"KNID",35.6853981,-117.6920013,2283,-8,"A","America/Los_Angeles","airport","OurAirports"
3491,"Huron Regional Airport","Huron","United States","HON","KHON",44.38520050048828,-98.22850036621094,1289,-6,"A","America/Chicago","airport","OurAirports"
3492,"Juneau International Airport","Juneau","United States","JNU","PAJN",58.35499954223633,-134.5760040283203,21,-9,"A","America/Anchorage","airport","OurAirports"
3493,"Lafayette Regional Airport","Lafayette","United States","LFT","KLFT",30.20529938,-91.98760223,42,-6,"A","America/Chicago","airport","OurAirports"
3494,"Newark Liberty International Airport","Newark","United States","EWR","KEWR",40.692501068115234,-74.168701171875,18,-5,"A","America/New_York","airport","OurAirports"
3495,"Boise Air Terminal/Gowen Field","Boise","United States","BOI","KBOI",43.5644,-116.223,2871,-7,"A","America/Denver","airport","OurAirports"
3496,"Creech Air Force Base","Indian Springs","United States","INS","KINS",36.587200164799995,-115.672996521,3133,-8,"A","America/Los_Angeles","airport","OurAirports"
3497,"Garden City Regional Airport","Garden City","United States","GCK","KGCK",37.9275016785,-100.723999023,2891,-6,"A","America/Chicago","airport","OurAirports"
3498,"Minot International Airport","Minot","United States","MOT","KMOT",48.2593994140625,-101.27999877929688,1716,-6,"A","America/Chicago","airport","OurAirports"
3499,"Wheeler Army Airfield","Wahiawa","United States","HHI","PHHI",21.48349953,-158.0399933,837,-10,"A","Pacific/Honolulu","airport","OurAirports"
3500,"Maxwell Air Force Base","Montgomery","United States","MXF","KMXF",32.3829,-86.365799,171,-6,"A","America/Chicago","airport","OurAirports"
3501,"Robinson Army Air Field","Robinson","United States",\N,"KRBM",34.85010147,-92.30020142,587,-6,"A","America/Chicago","airport","OurAirports"
3502,"Dallas Love Field","Dallas","United States","DAL","KDAL",32.847099,-96.851799,487,-6,"A","America/Chicago","airport","OurAirports"
3503,"Butts AAF (Fort Carson) Air Field","Fort Carson","United States","FCS","KFCS",38.67839813,-104.7570038,5838,-7,"A","America/Denver","airport","OurAirports"
3504,"Helena Regional Airport","Helena","United States","HLN","KHLN",46.6068000793457,-111.98300170898438,3877,-7,"A","America/Denver","airport","OurAirports"
3505,"Miramar Marine Corps Air Station - Mitscher Field","Miramar","United States","NKX","KNKX",32.86840057,-117.1429977,477,-8,"A","America/Los_Angeles","airport","OurAirports"
3506,"Luke Air Force Base","Phoenix","United States","LUF","KLUF",33.534999847399995,-112.383003235,1085,-7,"A","America/Phoenix","airport","OurAirports"
3507,"Hurlburt Field","Mary Esther","United States",\N,"KHRT",30.427799224853516,-86.68930053710938,38,-6,"A","America/Chicago","airport","OurAirports"
3508,"Jack Northrop Field Hawthorne Municipal Airport","Hawthorne","United States","HHR","KHHR",33.922798,-118.334999,66,-8,"A","America/Los_Angeles","airport","OurAirports"
3509,"Houlton International Airport","Houlton","United States","HUL","KHUL",46.1231002808,-67.792098999,489,-5,"A","America/New_York","airport","OurAirports"
3510,"Vance Air Force Base","Enid","United States","END","KEND",36.339199066199996,-97.9164962769,1307,-6,"A","America/Chicago","airport","OurAirports"
3511,"Point Mugu Naval Air Station (Naval Base Ventura Co)","Point Mugu","United States","NTD","KNTD",34.120300293,-119.121002197,13,-8,"A","America/Los_Angeles","airport","OurAirports"
3512,"Edwards Air Force Base","Edwards Afb","United States","EDW","KEDW",34.905399,-117.884003,2312,-8,"A","America/Los_Angeles","airport","OurAirports"
3513,"Lake Charles Regional Airport","Lake Charles","United States","LCH","KLCH",30.126100540161133,-93.22329711914062,15,-6,"A","America/Chicago","airport","OurAirports"
3514,"Ellison Onizuka Kona International At Keahole Airport","Kona","United States","KOA","PHKO",19.738783,-156.045603,47,-10,"N","Pacific/Honolulu","airport","OurAirports"
3515,"Myrtle Beach International Airport","Myrtle Beach","United States","MYR","KMYR",33.6796989441,-78.9282989502,25,-5,"A","America/New_York","airport","OurAirports"
3516,"Lemoore Naval Air Station (Reeves Field) Airport","Lemoore","United States","NLC","KNLC",36.33300018,-119.9520035,232,-8,"A","America/Los_Angeles","airport","OurAirports"
3517,"Nantucket Memorial Airport","Nantucket","United States","ACK","KACK",41.25310135,-70.06020355,47,-5,"A","America/New_York","airport","OurAirports"
3518,"Felker Army Air Field","Fort Eustis","United States","FAF","KFAF",37.132499694799996,-76.60880279540001,12,-5,"A","America/New_York","airport","OurAirports"
3519,"Campbell AAF (Fort Campbell) Air Field","Hopkinsville","United States","HOP","KHOP",36.668598175,-87.49620056150002,573,-6,"A","America/Chicago","airport","OurAirports"
3520,"Ronald Reagan Washington National Airport","Washington","United States","DCA","KDCA",38.8521,-77.037697,15,-5,"A","America/New_York","airport","OurAirports"
3521,"Patuxent River Naval Air Station (Trapnell Field)","Patuxent River","United States","NHK","KNHK",38.285999,-76.411797,39,-5,"A","America/New_York","airport","OurAirports"
3522,"Palacios Municipal Airport","Palacios","United States","PSX","KPSX",28.727500915527,-96.250999450684,14,-6,"A","America/Chicago","airport","OurAirports"
3523,"Arkansas International Airport","Blytheville","United States","BYH","KBYH",35.9642982483,-89.94400024410001,254,-6,"A","America/Chicago","airport","OurAirports"
3524,"Atlantic City International Airport","Atlantic City","United States","ACY","KACY",39.45759963989258,-74.57720184326172,75,-5,"A","America/New_York","airport","OurAirports"
3525,"Tinker Air Force Base","Oklahoma City","United States","TIK","KTIK",35.414699554443,-97.386596679688,1291,-6,"A","America/Chicago","airport","OurAirports"
3526,"Elizabeth City Regional Airport & Coast Guard Air Station","Elizabeth City","United States","ECG","KECG",36.26060104,-76.17459869,12,-5,"A","America/New_York","airport","OurAirports"
3527,"Pueblo Memorial Airport","Pueblo","United States","PUB","KPUB",38.289100646972656,-104.49700164794922,4726,-7,"A","America/Denver","airport","OurAirports"
3528,"Northern Maine Regional Airport at Presque Isle","Presque Isle","United States","PQI","KPQI",46.68899918,-68.0447998,534,-5,"A","America/New_York","airport","OurAirports"
3530,"Gray Army Air Field","Fort Lewis","United States","GRF","KGRF",47.07920074,-122.5810013,300,-8,"A","America/Los_Angeles","airport","OurAirports"
3531,"Kodiak Airport","Kodiak","United States","ADQ","PADQ",57.75,-152.4940033,78,-9,"A","America/Anchorage","airport","OurAirports"
3532,"Upolu Airport","Opolu","United States","UPP","PHUP",20.265300750732422,-155.86000061035156,96,-10,"A","Pacific/Honolulu","airport","OurAirports"
3533,"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","United States","FLL","KFLL",26.072599,-80.152702,9,-5,"A","America/New_York","airport","OurAirports"
3534,"Muskogee-Davis Regional Airport","Muskogee","United States",\N,"KMKO",35.656502,-95.366699,611,-6,"A","America/Chicago","airport","OurAirports"
3535,"Falls International Airport","International Falls","United States","INL","KINL",48.566200256347656,-93.4030990600586,1185,-6,"A","America/Chicago","airport","OurAirports"
3536,"Salt Lake City International Airport","Salt Lake City","United States","SLC","KSLC",40.78839874267578,-111.97799682617188,4227,-7,"A","America/Denver","airport","OurAirports"
3537,"Childress Municipal Airport","Childress","United States","CDS","KCDS",34.4337997437,-100.288002014,1954,-6,"A","America/Chicago","airport","OurAirports"
3538,"Keesler Air Force Base","Biloxi","United States","BIX","KBIX",30.4104003906,-88.92440032959999,33,-6,"A","America/Chicago","airport","OurAirports"
3539,"Lawson Army Air Field (Fort Benning)","Fort Benning","United States","LSF","KLSF",32.337299346900004,-84.9913024902,232,-5,"A","America/New_York","airport","OurAirports"
3540,"Kingsville Naval Air Station","Kingsville","United States","NQI","KNQI",27.5072002411,-97.8097000122,50,-6,"A","America/Chicago","airport","OurAirports"
3541,"Marshall Army Air Field","Fort Riley","United States","FRI","KFRI",39.05530167,-96.76450348,1065,-6,"A","America/Chicago","airport","OurAirports"
3542,"Harrisburg International Airport","Harrisburg","United States","MDT","KMDT",40.1935005188,-76.7633972168,310,-5,"A","America/New_York","airport","OurAirports"
3543,"Lincoln Airport","Lincoln","United States","LNK","KLNK",40.85100173950195,-96.75920104980469,1219,-6,"A","America/Chicago","airport","OurAirports"
3544,"Capital City Airport","Lansing","United States","LAN","KLAN",42.77870178222656,-84.58740234375,861,-5,"A","America/New_York","airport","OurAirports"
3545,"Waimea Kohala Airport","Kamuela","United States","MUE","PHMU",20.001300811767578,-155.66799926757812,2671,-10,"A","Pacific/Honolulu","airport","OurAirports"
3546,"Massena International Richards Field","Massena","United States","MSS","KMSS",44.93579864501953,-74.84559631347656,215,-5,"A","America/New_York","airport","OurAirports"
3547,"Hickory Regional Airport","Hickory","United States","HKY","KHKY",35.74110031,-81.38950348,1190,-5,"A","America/New_York","airport","OurAirports"
3548,"Albert Whitted Airport","St. Petersburg","United States","SPG","KSPG",27.7651,-82.626999,7,-5,"A","America/New_York","airport","OurAirports"
3549,"Page Field","Fort Myers","United States","FMY","KFMY",26.58659935,-81.86329650879999,17,-5,"A","America/New_York","airport","OurAirports"
3550,"George Bush Intercontinental Houston Airport","Houston","United States","IAH","KIAH",29.984399795532227,-95.34140014648438,97,-6,"A","America/Chicago","airport","OurAirports"
3551,"Millinocket Municipal Airport","Millinocket","United States",\N,"KMLT",45.64780044555664,-68.68560028076172,408,-5,"A","America/New_York","airport","OurAirports"
3552,"Joint Base Andrews","Camp Springs","United States","ADW","KADW",38.810799,-76.866997,280,-5,"A","America/New_York","airport","OurAirports"
3553,"Smith Reynolds Airport","Winston-salem","United States","INT","KINT",36.13370132446289,-80.22200012207031,969,-5,"A","America/New_York","airport","OurAirports"
3554,"Southern California Logistics Airport","Victorville","United States","VCV","KVCV",34.597499847399995,-117.383003235,2885,-8,"A","America/Los_Angeles","airport","OurAirports"
3555,"Bob Sikes Airport","Crestview","United States","CEW","KCEW",30.778799057,-86.522102356,213,-6,"A","America/Chicago","airport","OurAirports"
3556,"Wheeler Sack Army Air Field","Fort Drum","United States",\N,"KGTB",44.05559921,-75.71949768,688,-5,"A","America/New_York","airport","OurAirports"
3557,"St Clair County International Airport","Port Huron","United States","PHN","KPHN",42.9109993,-82.52890015,650,-5,"A","America/New_York","airport","OurAirports"
3558,"Meadows Field","Bakersfield","United States","BFL","KBFL",35.43360138,-119.0569992,510,-8,"A","America/Los_Angeles","airport","OurAirports"
3559,"El Paso International Airport","El Paso","United States","ELP","KELP",31.80719948,-106.3779984,3959,-7,"A","America/Denver","airport","OurAirports"
3560,"Valley International Airport","Harlingen","United States","HRL","KHRL",26.228500366210938,-97.65440368652344,36,-6,"A","America/Chicago","airport","OurAirports"
3561,"Columbia Metropolitan Airport","Columbia","United States","CAE","KCAE",33.93880081176758,-81.11949920654297,236,-5,"A","America/New_York","airport","OurAirports"
3562,"Davis Monthan Air Force Base","Tucson","United States","DMA","KDMA",32.1665000916,-110.883003235,2704,-7,"A","America/Phoenix","airport","OurAirports"
3563,"Pensacola Naval Air Station/Forrest Sherman Field","Pensacola","United States","NPA","KNPA",30.35269928,-87.31860352,28,-6,"A","America/Chicago","airport","OurAirports"
3564,"Pensacola Regional Airport","Pensacola","United States","PNS","KPNS",30.473400115967,-87.186599731445,121,-6,"A","America/Chicago","airport","OurAirports"
3565,"Grand Forks Air Force Base","Red River","United States","RDR","KRDR",47.961101532,-97.4011993408,913,-6,"A","America/Chicago","airport","OurAirports"
3566,"William P Hobby Airport","Houston","United States","HOU","KHOU",29.64539909,-95.27890015,46,-6,"A","America/Chicago","airport","OurAirports"
3567,"Buckley Air Force Base","Buckley","United States","BFK","KBKF",39.701698303200004,-104.751998901,5662,-7,"A","America/Denver","airport","OurAirports"
3568,"Northway Airport","Northway","United States","ORT","PAOR",62.9612999,-141.9290009,1715,-9,"A","America/Anchorage","airport","OurAirports"
3569,"Warren ""Bud"" Woods Palmer Municipal Airport","Palmer","United States","PAQ","PAAQ",61.594898,-149.08901,242,-9,"A","America/Anchorage","airport","OurAirports"
3570,"Pittsburgh International Airport","Pittsburgh","United States","PIT","KPIT",40.49150085,-80.23290253,1203,-5,"A","America/New_York","airport","OurAirports"
3571,"Wiley Post Will Rogers Memorial Airport","Barrow","United States","BRW","PABR",71.285402,-156.766008,44,-9,"A","America/Anchorage","airport","OurAirports"
3572,"Ellington Airport","Houston","United States","EFD","KEFD",29.607299804700002,-95.1587982178,32,-6,"A","America/Chicago","airport","OurAirports"
3573,"Whidbey Island Naval Air Station (Ault Field)","Whidbey Island","United States","NUW","KNUW",48.351799,-122.655998,47,-8,"A","America/Los_Angeles","airport","OurAirports"
3574,"Alice International Airport","Alice","United States","ALI","KALI",27.740900039699998,-98.02690124510002,178,-6,"A","America/Chicago","airport","OurAirports"
3575,"Moody Air Force Base","Valdosta","United States","VAD","KVAD",30.9678001404,-83.1930007935,233,-5,"A","America/New_York","airport","OurAirports"
3576,"Miami International Airport","Miami","United States","MIA","KMIA",25.79319953918457,-80.29060363769531,8,-5,"A","America/New_York","airport","OurAirports"
3577,"Seattle Tacoma International Airport","Seattle","United States","SEA","KSEA",47.449001,-122.308998,433,-8,"A","America/Los_Angeles","airport","OurAirports"
3578,"Lovell Field","Chattanooga","United States","CHA","KCHA",35.035301208496094,-85.20379638671875,683,-5,"A","America/New_York","airport","OurAirports"
3579,"Igor I Sikorsky Memorial Airport","Stratford","United States","BDR","KBDR",41.16350173950195,-73.1261978149414,9,-5,"A","America/New_York","airport","OurAirports"
3580,"Jackson-Medgar Wiley Evers International Airport","Jackson","United States","JAN","KJAN",32.3111991882,-90.0758972168,346,-6,"A","America/Chicago","airport","OurAirports"
3581,"Scholes International At Galveston Airport","Galveston","United States","GLS","KGLS",29.265300750732422,-94.86039733886719,6,-6,"A","America/Chicago","airport","OurAirports"
3582,"Long Beach /Daugherty Field/ Airport","Long Beach","United States","LGB","KLGB",33.81769943,-118.1520004,60,-8,"A","America/Los_Angeles","airport","OurAirports"
3583,"Dillingham Airfield","Dillingham","United States","HDH","PHDH",21.5795001984,-158.197006226,14,-10,"A","Pacific/Honolulu","airport","OurAirports"
3584,"Williamsport Regional Airport","Williamsport","United States","IPT","KIPT",41.241798400878906,-76.92109680175781,529,-5,"A","America/New_York","airport","OurAirports"
3585,"Indianapolis International Airport","Indianapolis","United States","IND","KIND",39.7173,-86.294403,797,-5,"A","America/New_York","airport","OurAirports"
3586,"Whiteman Air Force Base","Knobnoster","United States","SZL","KSZL",38.73030090332,-93.547897338867,870,-6,"A","America/Chicago","airport","OurAirports"
3587,"Akron Fulton International Airport","Akron","United States","AKC","KAKR",41.0374984741,-81.4669036865,1067,-5,"A","America/New_York","airport","OurAirports"
3588,"Greenwood–Leflore Airport","Greenwood","United States","GWO","KGWO",33.4943008423,-90.0847015381,162,-6,"A","America/Chicago","airport","OurAirports"
3589,"Westchester County Airport","White Plains","United States","HPN","KHPN",41.06700134277344,-73.70760345458984,439,-5,"A","America/New_York","airport","OurAirports"
3590,"Francis S Gabreski Airport","West Hampton Beach","United States","FOK","KFOK",40.8437004089,-72.6317977905,67,-5,"A","America/New_York","airport","OurAirports"
3591,"Jonesboro Municipal Airport","Jonesboro","United States","JBR","KJBR",35.83169937133789,-90.64640045166016,262,-6,"A","America/Chicago","airport","OurAirports"
3592,"Tonopah Test Range Airport","Tonopah","United States","XSD","KTNX",37.7988014221,-116.78099823,5549,-8,"A","America/Los_Angeles","airport","OurAirports"
3593,"Palm Beach County Park Airport","West Palm Beach","United States","LNA","KLNA",26.59300041,-80.08509827,14,-5,"A","America/New_York","airport","OurAirports"
3594,"North Island Naval Air Station-Halsey Field","San Diego","United States","NZY","KNZY",32.69919968,-117.2149963,26,-8,"A","America/Los_Angeles","airport","OurAirports"
3595,"Biggs Army Air Field (Fort Bliss)","El Paso","United States","BIF","KBIF",31.84950066,-106.3799973,3946,-7,"A","America/Denver","airport","OurAirports"
3596,"Yuma MCAS/Yuma International Airport","Yuma","United States","YUM","KNYL",32.65660095,-114.6060028,213,-7,"N","America/Phoenix","airport","OurAirports"
3597,"Cavern City Air Terminal","Carlsbad","United States","CNM","KCNM",32.337501525878906,-104.26300048828125,3295,-7,"A","America/Denver","airport","OurAirports"
3598,"Duluth International Airport","Duluth","United States","DLH","KDLH",46.8420982361,-92.19360351559999,1428,-6,"A","America/Chicago","airport","OurAirports"
3599,"Bethel Airport","Bethel","United States","BET","PABE",60.77980042,-161.8379974,126,-9,"A","America/Anchorage","airport","OurAirports"
3600,"Bowman Field","Louisville","United States","LOU","KLOU",38.2280006409,-85.6636962891,546,-5,"A","America/New_York","airport","OurAirports"
3601,"Sierra Vista Municipal Libby Army Air Field","Fort Huachuca","United States","FHU","KFHU",31.588499069213867,-110.34400177001953,4719,-7,"A","America/Phoenix","airport","OurAirports"
3602,"Lihue Airport","Lihue","United States","LIH","PHLI",21.97599983215332,-159.33900451660156,153,-10,"N","Pacific/Honolulu","airport","OurAirports"
3603,"Terre Haute Regional Airport, Hulman Field","Terre Haute","United States","HUF","KHUF",39.4515,-87.307602,589,-5,"A","America/New_York","airport","OurAirports"
3604,"Havre City County Airport","Havre","United States","HVR","KHVR",48.54299927,-109.762001,2591,-7,"A","America/Denver","airport","OurAirports"
3605,"Grant County International Airport","Grant County Airport","United States","MWH","KMWH",47.20769882,-119.3199997,1189,-8,"A","America/Los_Angeles","airport","OurAirports"
3606,"Edward F Knapp State Airport","Montpelier","United States","MPV","KMPV",44.20349884,-72.56230164,1166,-5,"A","America/New_York","airport","OurAirports"
3607,"San Nicolas Island Nolf Airport","San Nicolas Island","United States",\N,"KNSI",33.23979949951172,-119.45800018310547,506,-8,"A","America/Los_Angeles","airport","OurAirports"
3608,"Richmond International Airport","Richmond","United States","RIC","KRIC",37.50519943237305,-77.3197021484375,167,-5,"A","America/New_York","airport","OurAirports"
3609,"Shreveport Regional Airport","Shreveport","United States","SHV","KSHV",32.446602,-93.8256,258,-6,"A","America/Chicago","airport","OurAirports"
3610,"Merle K (Mudhole) Smith Airport","Cordova","United States","CDV","PACV",60.4917984,-145.4779968,54,-9,"A","America/Anchorage","airport","OurAirports"
3611,"Norfolk International Airport","Norfolk","United States","ORF","KORF",36.89459991455078,-76.20120239257812,26,-5,"A","America/New_York","airport","OurAirports"
3612,"Southeast Texas Regional Airport","Beaumont","United States","BPT","KBPT",29.9507999420166,-94.02069854736328,15,-6,"A","America/Chicago","airport","OurAirports"
3613,"Savannah Hilton Head International Airport","Savannah","United States","SAV","KSAV",32.12760162,-81.20210266,50,-5,"A","America/New_York","airport","OurAirports"
3614,"Hill Air Force Base","Ogden","United States","HIF","KHIF",41.12403,-111.973086,4789,-7,"A","America/Denver","airport","OurAirports"
3615,"Nome Airport","Nome","United States","OME","PAOM",64.51219940185547,-165.44500732421875,37,-9,"A","America/Anchorage","airport","OurAirports"
3616,"Scappoose Industrial Airpark","San Luis","United States",\N,"KSPB",45.770999908447266,-122.86199951171875,58,-8,"A","America/Los_Angeles","airport","OurAirports"
3617,"St Petersburg Clearwater International Airport","St. Petersburg","United States","PIE","KPIE",27.91020012,-82.68740082,11,-5,"A","America/New_York","airport","OurAirports"
3618,"Menominee Regional Airport","Macon","United States","MNM","KMNM",45.126701,-87.638397,625,-6,"A","America/Chicago","airport","OurAirports"
3619,"Conroe-North Houston Regional Airport","Conroe","United States","CXO","KCXO",30.351801,-95.414497,245,-6,"A","America/Chicago","airport","OurAirports"
3620,"Deadhorse Airport","Deadhorse","United States","SCC","PASC",70.19470215,-148.4649963,65,-9,"A","America/Anchorage","airport","OurAirports"
3621,"San Antonio International Airport","San Antonio","United States","SAT","KSAT",29.533700942993164,-98.46980285644531,809,-6,"A","America/Chicago","airport","OurAirports"
3622,"Greater Rochester International Airport","Rochester","United States","ROC","KROC",43.118900299072266,-77.67240142822266,559,-5,"A","America/New_York","airport","OurAirports"
3623,"Patrick Air Force Base","Coco Beach","United States","COF","KCOF",28.2348995209,-80.6100997925,8,-5,"A","America/New_York","airport","OurAirports"
3624,"Teterboro Airport","Teterboro","United States","TEB","KTEB",40.85010147089999,-74.060798645,9,-5,"A","America/New_York","airport","OurAirports"
3625,"Ellsworth Air Force Base","Rapid City","United States","RCA","KRCA",44.14500046,-103.1039963,3276,-7,"A","America/Denver","airport","OurAirports"
3626,"Raleigh Durham International Airport","Raleigh-durham","United States","RDU","KRDU",35.877601623535156,-78.7874984741211,435,-5,"A","America/New_York","airport","OurAirports"
3627,"James M Cox Dayton International Airport","Dayton","United States","DAY","KDAY",39.902400970458984,-84.21939849853516,1009,-5,"A","America/New_York","airport","OurAirports"
3628,"Kenai Municipal Airport","Kenai","United States","ENA","PAEN",60.57310104370117,-151.2449951171875,99,-9,"A","America/Anchorage","airport","OurAirports"
3629,"Mc Alester Regional Airport","Mcalester","United States","MLC","KMLC",34.882401,-95.783501,770,-6,"A","America/Chicago","airport","OurAirports"
3630,"Niagara Falls International Airport","Niagara Falls","United States","IAG","KIAG",43.1072998046875,-78.94619750976562,589,-5,"A","America/New_York","airport","OurAirports"
3631,"Coulter Field","Bryan","United States","CFD","KCFD",30.715700149499998,-96.3313980103,367,-6,"A","America/Chicago","airport","OurAirports"
3632,"Wright AAF (Fort Stewart)/Midcoast Regional Airport","Wright","United States","LIY","KLHW",31.889099,-81.562303,45,-5,"A","America/New_York","airport","OurAirports"
3633,"Newport News Williamsburg International Airport","Newport News","United States","PHF","KPHF",37.13190079,-76.49299622,42,-5,"A","America/New_York","airport","OurAirports"
3634,"Esler Regional Airport","Alexandria","United States","ESF","KESF",31.3948993683,-92.2957992554,112,-6,"A","America/Chicago","airport","OurAirports"
3635,"Altus Air Force Base","Altus","United States","LTS","KLTS",34.667098999,-99.2667007446,1382,-6,"A","America/Chicago","airport","OurAirports"
3636,"Tucson International Airport","Tucson","United States","TUS","KTUS",32.1161003112793,-110.94100189208984,2643,-7,"N","America/Phoenix","airport","OurAirports"
3637,"Minot Air Force Base","Minot","United States","MIB","KMIB",48.4156,-101.358002,1667,-6,"A","America/Chicago","airport","OurAirports"
3638,"Beale Air Force Base","Marysville","United States","BAB","KBAB",39.136100769,-121.43699646,113,-8,"A","America/Los_Angeles","airport","OurAirports"
3639,"Greater Kankakee Airport","Kankakee","United States","IKK","KIKK",41.07139968869999,-87.8462982178,630,-6,"A","America/Chicago","airport","OurAirports"
3640,"Seymour Johnson Air Force Base","Goldsboro","United States","GSB","KGSB",35.33940125,-77.96060181,109,-5,"A","America/New_York","airport","OurAirports"
3641,"Theodore Francis Green State Airport","Providence","United States","PVD","KPVD",41.732601,-71.420403,55,-5,"A","America/New_York","airport","OurAirports"
3642,"Salisbury Ocean City Wicomico Regional Airport","Salisbury","United States","SBY","KSBY",38.34049987792969,-75.51029968261719,52,-5,"A","America/New_York","airport","OurAirports"
3643,"Rancho Murieta Airport","Rancho Murieta","United States",\N,"KRIU",38.48680114746094,-121.10299682617188,141,-8,"A","America/Los_Angeles","airport","OurAirports"
3644,"Bob Hope Airport","Burbank","United States","BUR","KBUR",34.20069885253906,-118.35900115966797,778,-8,"A","America/Los_Angeles","airport","OurAirports"
3645,"Detroit Metropolitan Wayne County Airport","Detroit","United States","DTW","KDTW",42.212398529052734,-83.35340118408203,645,-5,"A","America/New_York","airport","OurAirports"
3646,"Tampa International Airport","Tampa","United States","TPA","KTPA",27.975500106811523,-82.533203125,26,-5,"A","America/New_York","airport","OurAirports"
3647,"Pembina Municipal Airport","Pembina","United States","PMB","KPMB",48.9425010681,-97.2407989502,795,-6,"A","America/Chicago","airport","OurAirports"
3648,"Polk Army Air Field","Fort Polk","United States","POE","KPOE",31.0447998,-93.1917038,330,-6,"A","America/Chicago","airport","OurAirports"
3649,"Eielson Air Force Base","Fairbanks","United States","EIL","PAEI",64.66570282,-147.102005,547,-9,"A","America/Anchorage","airport","OurAirports"
3650,"Range Regional Airport","Hibbing","United States","HIB","KHIB",47.38660049,-92.83899689,1354,-6,"A","America/Chicago","airport","OurAirports"
3651,"Angelina County Airport","Lufkin","United States","LFK","KLFK",31.2339992523,-94.75,296,-6,"A","America/Chicago","airport","OurAirports"
3652,"Midland International Airport","Midland","United States","MAF","KMAF",31.9424991607666,-102.2020034790039,2871,-6,"A","America/Chicago","airport","OurAirports"
3653,"Austin Straubel International Airport","Green Bay","United States","GRB","KGRB",44.48509979248047,-88.12960052490234,695,-6,"A","America/Chicago","airport","OurAirports"
3654,"Ardmore Municipal Airport","Ardmore","United States","ADM","KADM",34.30301,-97.0196342,777,-6,"A","America/Chicago","airport","OurAirports"
3655,"Mc Guire Air Force Base","Wrightstown","United States","WRI","KWRI",40.0155983,-74.59169769,131,-5,"A","America/New_York","airport","OurAirports"
3656,"Cherry Point MCAS /Cunningham Field/","Cherry Point","United States",\N,"KNKT",34.90090179,-76.88069916,29,-5,"A","America/New_York","airport","OurAirports"
3657,"Emanuel County Airport","Santa Barbara","United States",\N,"KSBO",32.609100341796875,-82.36990356445312,327,-5,"A","America/New_York","airport","OurAirports"
3658,"Augusta Regional At Bush Field","Bush Field","United States","AGS","KAGS",33.36989974975586,-81.9645004272461,144,-5,"A","America/New_York","airport","OurAirports"
3659,"Sloulin Field International Airport","Williston","United States","ISN","KISN",48.177898407,-103.641998291,1982,-6,"A","America/Chicago","airport","OurAirports"
3660,"Bill & Hillary Clinton National Airport/Adams Field","Little Rock","United States","LIT","KLIT",34.729400634799994,-92.2242965698,262,-6,"A","America/Chicago","airport","OurAirports"
3661,"Stewart International Airport","Newburgh","United States","SWF","KSWF",41.50410079956055,-74.10479736328125,491,-5,"A","America/New_York","airport","OurAirports"
3662,"Baudette International Airport","Baudette","United States","BDE","KBDE",48.7284011841,-94.612197876,1086,-6,"A","America/Chicago","airport","OurAirports"
3663,"Sacramento Executive Airport","Sacramento","United States","SAC","KSAC",38.5125007629,-121.492996216,24,-8,"A","America/Los_Angeles","airport","OurAirports"
3664,"Homer Airport","Homer","United States","HOM","PAHO",59.645599365234375,-151.4770050048828,84,-9,"A","America/Anchorage","airport","OurAirports"
3665,"Waynesville-St. Robert Regional Forney field","Fort Leonardwood","United States","TBN","KTBN",37.74160004,-92.14070129,1159,-6,"A","America/Chicago","airport","OurAirports"
3666,"Dobbins Air Reserve Base","Marietta","United States","MGE","KMGE",33.91540146,-84.51629639,1068,-5,"A","America/New_York","airport","OurAirports"
3667,"Fairchild Air Force Base","Spokane","United States","SKA","KSKA",47.6151008606,-117.65599823,2461,-8,"A","America/Los_Angeles","airport","OurAirports"
3668,"Roscommon County - Blodgett Memorial Airport","Houghton Lake","United States","HTL","KHTL",44.359798,-84.671095,1150,-5,"A","America/New_York","airport","OurAirports"
3669,"Tyndall Air Force Base","Panama City","United States","PAM","KPAM",30.0695991516,-85.57540130619999,17,-6,"A","America/Chicago","airport","OurAirports"
3670,"Dallas Fort Worth International Airport","Dallas-Fort Worth","United States","DFW","KDFW",32.896801,-97.038002,607,-6,"A","America/Chicago","airport","OurAirports"
3671,"Melbourne International Airport","Melbourne","United States","MLB","KMLB",28.102800369262695,-80.64530181884766,33,-5,"A","America/New_York","airport","OurAirports"
3672,"McChord Air Force Base","Tacoma","United States","TCM","KTCM",47.1376991272,-122.475997925,322,-8,"A","America/Los_Angeles","airport","OurAirports"
3673,"Austin Bergstrom International Airport","Austin","United States","AUS","KAUS",30.194499969482422,-97.6698989868164,542,-6,"A","America/Chicago","airport","OurAirports"
